,0,1
6454,"['할머니', '집', '에', '놀다', '갈다', '때', '마다', '제', '가', '좋아하다', '음식', '을', '많이', '만들다', '줄다']",10
6455,"['저', '는', '동생', '한테', '재미있다', '동화책', '을', '자주', '읽다']",10
6456,"['저', '는', '엄마', '도', '좋다', '아빠', '도', '좋다']",10
6457,"['엄마', '는', '게임', '하다', '걸', '싫어하다', '이모', '집', '에', '가면', '게임', '을', '실컷', '하다', '수', '있다']",10
6458,"['저', '는', '엄마', '가', '제일', '좋다']",10
6459,"['우리', '아빠', '는', '키', '가', '크다']",10
6460,"['동생', '이', '생기', '면', '잘', '하다', '줄', '거', '예요']",10
6461,"['할아버지', '는', '책', '을', '보다', '때', '돋보기', '를', '써다']",10
6462,"['이모', '는', '저', '랑', '자다', '놀다', '주다']",10
6463,"['삼촌', '은', '나이', '가', '서른', '살이', '넘다', '결혼', '하다', '않다']",10
6464,"['제', '동생', '은', '제', '말', '을', '자다', '안', '들다']",10
6465,"['제', '동생', '은', '제', '물건', '자꾸', '가져가다']",10
6466,"['우리', '엄마', '가', '세상', '에서', '제일', '예쁘다']",10
6467,"['나', '지금', '숙제', '하고', '있다']",10
6468,"['이', '거', '내', '거', '잖다', '만', '지지', '마']",10
6469,"['나다', '하다', '해보다', '싶다']",10
6470,"['너', '지금', '나', '때리다', '엄마', '한테', '이르다', '거야']",10
6471,"['나다', '모르다', '엄마', '한테', '물어', '보다']",10
6472,"['너', '숙제', '다', '하다', '게임', '하다', '돼다']",10
6473,"['우리', '삼촌', '은', '베트남', '에', '있다']",10
6474,"['나', '이', '거', '볼', '거야', '조용하다', '해']",10
6475,"['이', '책', '다', '보다', '이제', '내', '가', '보다', '돼다']",10
6476,"['시끄럽다', '떠들다', '얄밉다']",10
6477,"['우리', '아빠', '는', '은행', '에서', '일해']",10
6478,"['나다', '보여주다', '한번', '만', '해', '보다']",10
6479,"['나', '는', '주말', '에', '아빠', '랑', '캐치', '볼', '을', '해']",10
6480,"['내', '동생', '은', '맨날', '귀찮다', '졸졸', '쫓다', '다니다']",10
6481,"['나', '숙제', '하다', '해', '방해', '하다', '마']",10
6482,"['엄마', '가', '밥', '먹다', '빨리', '나오다']",10
6483,"['우리', '가족', '은', '네', '명', '이야']",10
6484,"['우리', '이모', '는', '미국', '에', '살', '아']",10
6485,"['밥', '먹다', '하래', '이', '거', '다', '정리', '하다']",10
6486,"['맛있다', '나다', '하다', '입', '만']",10
6487,"['맨날', '내', '말', '따르다', '공부', '하다', '방해', '하다']",10
6488,"['우리', '엄마', '는', '선생님', '이야']",10
6489,"['나', '는', '여동생', '이', '있다']",10
6490,"['놀이터', '갈래', '엄마', '한테', '물어보다']",10
6491,"['우리', '할머니', '는', '시골', '에', '사다']",10
6492,"['할머니', '생신', '은', '다음', '달이다']",8
6493,"['아빠', '생일', '이어서', '생일', '카드', '써다']",8
6494,"['이번', '주', '토요일', '은', '아빠', '생일', '이에요']",8
6495,"['내일', '내', '동생', '생일', '이에요']",8
6496,"['내', '동생', '은', '겨울', '에', '태어나다']",8
6497,"['어제', '가', '우리', '아빠', '생일', '이다']",8
6498,"['어제', '할머니', '생신', '이', '셔', '서', '파티', '하다']",8
6499,"['다음', '주', '에', '할아버지', '생신', '이래', '요']",8
6500,"['이모', '생일', '이어서', '케이크', '사다']",8
6501,"['오늘', '은', '우리', '엄마', '생일', '이에요']",8
6502,"['엄마', '생일', '에', '맛있다', '거', '먹다', '갈다', '거래', '요']",8
6503,"['이모', '네', '갈다', '거', '예요', '이모', '부', '생신', '이래', '요']",8
6504,"['제', '생일', '은', '시', '월', '이에요']",8
6505,"['그저께', '할아버지', '생신', '파티', '하다']",8
6506,"['저', '는', '남동생', '이', '하다', '명', '있다']",8
6507,"['저', '는', '여동생', '이', '두', '명', '있다']",8
6508,"['제', '동생', '은', '제', '말', '을', '자다', '안', '들다']",8
6509,"['고모', '랑', '게임', '하다', '게', '재밌다']",8
6510,"['저', '랑', '제', '동생', '은', '세', '살', '차이', '가', '나요']",8
6511,"['이모', '는', '저', '랑', '자다', '놀다', '주다']",8
6512,"['할머니', '네', '집', '근처', '에', '바다', '가', '있다', '자주', '놀다', '가요']",8
6513,"['아빠', '는', '주말', '에', '저', '랑', '자다', '놀다']",8
6514,"['나', '는', '여동생', '이', '있다']",8
6515,"['이모', '는', '엄마', '보다', '나이', '가', '많다', '엄마', '랑', '많이', '닮다']",8
6516,"['제', '동생', '은', '제', '물건', '을', '자꾸', '가져가다']",8
6517,"['나다', '하다', '나다', '해보다', '싶다']",8
6518,"['일학년', '때', '(', 'SP', ':', '늘다', ')', '아빠', '(', 'SP', ':', '가다', ')', '아침', '에', '학교', '갈다', '때', '같이', '가다']",8
6519,"['우리', '할머니', '는', '요리', '를', '자다', '하다']",8
6520,"['우리', '엄마', '는', '선생님', '이야']",8
6521,"['여름', '방학', '때', '울산', '이', '모집', '에', '놀다', '갈다', '거', '예요']",8
6522,"['할아버지', '는', '책', '을', '보다', '때', '돋보기', '를', '써다']",8
6523,"['내', '동생', '은', '맨날', '귀찮다', '졸졸', '쫓다', '다니다']",8
6524,"['삼촌', '이랑', '레고', '만들다', '게', '좋다']",8
6525,"['고모', '네', '집다', '우리', '집', '이랑', '가깝다', '자주', '놀다', '가요']",8
6526,"['엄마', '가', '티비', '보다', '되다', '진짜']",8
6527,"['쌍둥이', '라서', '그렇다', '둘', '이', '정말', '똑같이', '생기다']",8
6528,"['엄마', '랑', '삼촌', '은', '남매', '사다']",8
6529,"['고모', '가', '열', '살', '생일', '선물', '로', '제', '가', '제일', '갖다', '싶다', '레고', '를', '사주다']",8
6530,"['저', '는', '할머니', '외할아버지', '랑', '같이', '살다']",8
6531,"['할아버지', '랑', '문구점', '같이', '가기', '로', '약속', '하다']",8
6532,"['삼촌', '은', '기타', '를', '자다', '치다']",8
6533,"['나', '이', '거', '볼', '거야', '조용하다', '해']",8
6534,"['삼촌', '은', '나이', '가', '서른', '살이', '넘다', '(', 'SP', ':', '교', ')', '결혼', '은', '하다', '않다']",8
6535,"['(', 'SP', ':)', '할머니', '가', '이', '모자', '뜨개질', '로', '만들다', '거', '예요']",8
6536,"['할머니', '는', '희다', '머리', '가', '많다', '염색', '을', '해', '요']",8
6537,"['나다', '모르다', '엄마', '한테', '물어', '보다']",8
6538,"['할머니', '는', '아직도', '저', '를', '(', 'SP', ':)', '기', '라고', '불다']",8
6539,"['할머니', '댁', '에', '가면', '(', 'SP', ':)', '찌다', '걸', '많이', '먹다', '수', '있다', '좋다']",8
6540,"['엄마', '는', '저', '한테', '항상', '양보', '하', '라고', '하다', '동생', '편', '만', '들다']",8
6541,"['동생', '이', '생기', '면', '잘', '하다', '줄', '거', '예요']",8
6542,"['할아버지', '댁', '은', '바닷가', '라서', '여름', '에', '가면', '물놀이', '를', '하다', '놀다']",8
6543,"['고모', '네', '집', '에', '가면', '사촌', '동생', '이랑', '같이', '놀다', '재밌다']",8
6544,"['나', '는', '주말', '에', '아빠', '랑', '캐치', '볼', '을', '해']",8
6545,"['우리', '엄마', '는', '키', '가', '작고', '안경', '을', '써다']",8
6546,"['이모', '집', '에', '가면', '제', '가', '좋아하다', '삼촌', '들', '과', '놀', '수', '있다', '벌써', '부터', '기대다', '요']",8
6547,"['할머니', '집', '에', '놀다', '갈다', '때', '마다', '제', '가', '좋아하다', '음식', '을', '많이', '만들다', '줄다']",8
6548,"['삼촌', '은', '딸', '이', '두', '명', '있다', '둘', '이', '쌍둥이', '예요']",8
6549,"['우리', '집', '에', '강아지', '가', '두', '마리', '있다']",8
6550,"['너', '지금', '나', '때리다', '엄마', '한테', '이르다', '거야']",8
6551,"['엄마', '뱃속', '에', '동생', '이', '있다', '다음', '달', '에', '동생', '이', '태어나다']",8
6552,"['아빠', '회사', '가', '명동', '에', '있다', '주말', '에', '놀다', '간', '적', '이', '있다']",8
6553,"['놀이터', '갈래', '엄마', '한테', '물어보다']",8
6554,"['저', '는', '엄마', '도', '좋다', '아빠', '도', '좋다']",8
6555,"['저', '는', '동생', '한테', '재미있다', '동화책', '을', '자주', '읽다']",8
6556,"['우리', '아빠', '는', '회사', '사원', '이에요']",8
6557,"['(', 'SP', ':)', '래서', '이름', '부르다', '때', '맨날', '헷갈리다']",8
6558,"['고모', '는', '우리', '아빠', '한테', '오빠', '라고', '불다']",8
6559,"['할머니', '는', '희다', '머리', '가', '많다']",8
6560,"['엄마', '가', '밥', '먹다', '빨리', '나오다']",8
6561,"['이모', '는', '강아지', '를', '세', '마리나', '키우다', '엄청', '귀엽다']",8
6562,"['아빠', '는', '저', '랑', '동생', '한테', '장난', '을', '많이', '치다']",8
6563,"['엄마', '가', '학교', '에', '데리다', '오다', '때', '가', '너무', '기다리다']",8
6564,"['엄마', '는', '게임', '하다', '걸', '싫어하다', '이모', '집', '에', '가면', '게임', '실컷', '하다', '수', '있다']",8
6565,"['이모', '는', '중학교', '영어', '선생님', '이에요']",8
6566,"['우리', '집다', '고양이', '를', '키우다']",8
6567,"['우리', '엄마', '가', '세상', '에서', '제일', '예쁘다']",8
6568,"['이', '거', '내', '거', '잖다', '만', '지지', '마']",8
6569,"['삼촌', '방', '에', '가면', '컴퓨터', '가', '크다', '게', '있다']",8
6570,"['고모', '랑', '주말', '마다', '레고', '하다', '게', '너무', '재미있다']",8
6571,"['맨날', '내', '말', '따르다', '공부', '하다', '방해', '하다']",8
6572,"['우리', '가족', '은', '엄마', '아빠', '나', '세', '명', '이', '요']",8
6573,"['우리', '아빠', '는', '키', '가', '크다']",8
6574,"['우리', '가족', '은', '네', '명', '이야']",8
6575,"['저', '는', '동생', '이', '가끔', '미우다', '때', '가', '있다']",8
6576,"['우리', '아빠', '는', '은행', '에서', '일해']",8
6577,"['저희', '는', '말티즈', '하다', '마리', '를', '키우다']",8
6578,"['맛있다', '나다', '하다', '입', '만']",8
6579,"['이', '책', '다', '보다', '이제', '내', '가', '보다', '돼다']",8
6580,"['저', '는', '엄마', '가', '제일', '좋다']",8
6581,"['삼촌', '은', '내', '가', '말', '하다', '거', '다', '만들다', '주다']",8
6582,"['저', '도', '아빠', '닮다', '그렇다', '키', '가', '크다']",8
6583,"['나', '지금', '숙제', '하고', '있다']",8
6584,"['삼촌', '이', '오시', '면', '제', '방', '에서', '같이', '게임', '하다']",8
6585,"['나다', '보여주다', '한번', '만', '해', '보다']",8
6586,"['아빠', '랑', '자기', '전', '에', '침대', '에서', '책', '읽다', '게', '좋다']",8
6587,"['할아버지', '는', '머리', '가', '하', '얘', '요']",8
6588,"['조립', '하다', '어렵다', '레고', '도', '고모', '가', '척척', '만들다', '줄다']",8
6589,"['우리', '집', '에는', '이모', '가', '주신', '고양이', '가', '두', '마리', '있다']",8
6590,"['삼촌', '이', '이번', '주말', '에', '숙모', '가', '되다', '분과', '같이', '오다', '하다']",8
6591,"['밥', '먹다', '하래', '이', '거', '다', '정리', '하다']",8
6592,"['나', '숙제', '하다', '해', '방해', '하다', '마']",8
6593,"['하다', '달', '에', '하다', '번', '수원', '할머니', '네', '집', '에', '가요']",8
6594,"['저', '랑', '제', '동생', '은', '쌍둥이', '에요']",8
6595,"['너', '숙제', '다', '하다', '게임', '하다', '돼다']",8
6596,"['시끄럽다', '떠들다', '얄밉다']",8
6597,"['우리', '아빠', '는', '웃음', '소리', '가', '되게', '크다']",8
6598,"['엄마', '가', '자전거', '어떻다', '타다', '가르치다', '주다']",8
6599,"['저희', '는', '할머니', '랑', '같이', '살다']",8
6600,"['내', '동생', '은', '유치원', '다니다']",8
6601,"['할아버지', '는', '희다', '머리', '가', '많다', '눈', '이', '나쁘다', '안경', '을', '써다']",8
6602,"['우리', '할머니', '는', '시골', '에', '사다']",8
6603,"['우리', '가족', '은', '네', '명', '이에요']",8
6604,"['우리', '삼촌', '은', '베트남', '에', '있다']",8
6605,"['우리', '이모', '는', '미국', '에', '살', '아']",8
6606,"['이', '책', '다', '보다', '이제', '내', '가', '보다', '돼다']",10
6607,"['엄마', '가', '티비', '보다', '되다', '진짜']",10
6608,"['이', '거', '내', '거', '잖다', '만', '지지', '마']",10
6609,"['나다', '보여주다', '한번', '만', '해', '보다']",10
6610,"['이', '터', '갈래', '엄마', '한테', '물어', '보다']",10
6611,"['나', '지금', '숙제', '하고', '있다']",10
6612,"['너', '지금', '나', '때리다', '엄마', '한테', '이르다', '거야']",10
6613,"['나다', '모르다', '엄마', '한테', '물어', '보다']",10
6614,"['나다', '하다', '나다', '해보다', '싶다']",10
6615,"['너', '숙제', '다', '하다', '게임', '하다', '돼다']",10
6616,"['밥', '먹다', '하래', '이', '거', '다', '정리', '하다']",10
6617,"['엄마', '가', '밥', '먹다', '빨리', '나오다']",10
6618,"['나', '숙제', '하다', '해', '방해', '하다', '마']",10
6619,"['(', 'SP', ':', '맛있다', ')', '나다', '하다', '입', '만']",10
6620,"['나', '이', '거', '볼', '거야', '조용하다', '해']",10
6621,"['아빠', '회사', '가', '명동', '에', '있다', '주말', '에', '놀다', '간', '적', '이', '있다']",7
6622,"['조립', '하다', '어렵다', '레고', '도', '고모', '가', '척척', '만들다', '줄다']",7
6623,"['엄마', '는', '게임', '하다', '걸', '싫어하다', '이모', '집', '에', '가면', '게임', '을', '실컷', '하다', '수', '있다']",7
6624,"['여름', '방학', '때', '울산', '이', '모집', '에', '놀다', '갈다', '거', '예요']",7
6625,"['저', '는', '엄마', '가', '제일', '좋다']",7
6626,"['엄마', '뱃속', '에', '동생', '이', '있다', '다음', '달', '에', '동생', '이', '태어나다']",7
6627,"['나', '숙제', '하다', '돼다', '방해', '하다', '마']",7
6628,"['우리', '집다', '고양이', '를', '키우다']",7
6629,"['할머니', '네', '집', '근처', '에', '바다', '가', '있다', '자주', '놀다', '가요']",7
