,0,1,2,3,4
6362,268244,삼촌이 이번 주말에 숙모가 되실 분과 같이 오신다고 하셨어요 ,8,여,가족 소개하기
6363,268245,너 숙제 다했어 게임해도 돼,8,여,가정
6364,268246,나는 여동생이 있어,8,여,가족에 대해 말하기
6365,268253,우리 가족은 네 명이야 ,8,여,가족에 대해 말하기
6366,268255,저는 남동생이 한 명 있어요 ,8,여,가족 소개하기
6367,268256,엄마는 게임하는 걸 싫어하는데 이모 집에 가면 게임을 실컷 할 수 있어요 ,8,여,가족 소개하기
6368,268263,이 책 다 봤어 이제 내가 봐도 돼,8,여,가정
6369,268265,시끄럽게 떠들고 얄미워 ,8,여,가족에 대해 말하기
6370,268266,고모는 우리 아빠한테 오빠라고 불러요 ,8,여,가족 소개하기
6371,268267,우리 할머니는 시골에 사셔  ,8,여,가족에 대해 말하기
6372,268279,저희는 말티즈 한 마리를 키워요 ,8,여,가족 소개하기
6373,268284,아빠는 저랑 동생한테 장난을 많이 쳐요 ,8,여,가족 소개하기
6374,268287,할아버지랑 문구점 같이 가기로 약속했어요 ,8,여,가족 소개하기
6375,268289,이모는 엄마보다 나이가 많은데 엄마랑 많이 닮았어요,8,여,가족 소개하기
6376,268292,그래서 이름 부를 때 맨날 헷갈려요 ,8,여,가족 소개하기
6377,268293,이모는 중학교 영어 선생님이에요 ,8,여,가족 소개하기
6378,268298,엄마랑 삼촌은 남매 사이래요 ,8,여,가족 소개하기
6379,268300,우리 아빠는 회사원이에요,8,여,가족 소개하기
6380,268301,이거 내 거잖아 만지지 마 ,8,여,가정
6381,268304,맛있어 나도 한 입만 ,8,여,가정
6382,268315,우리 할머니는 요리를 잘 하세요 ,8,여,가족 소개하기
6383,268321,나는 주말에 아빠랑 캐치볼을 해  ,8,여,가족에 대해 말하기
6384,268322,고모랑 주말마다 레고하는 게 너무 재미있어요 ,8,여,가족 소개하기
6385,268323,할머니 댁에 가면 맛있는 걸 많이 먹을 수 있어서 좋아요,8,여,가족 소개하기
6386,268327,저랑 제 동생은 세 살 차이가 나요 ,8,여,가족 소개하기
6387,268331,할머니는 아직도 저를 애기라고 불러요,8,여,가족 소개하기
6388,268332,엄마는 저한테 항상 양보하라고 하고 동생 편만 들어요 ,8,여,가족 소개하기
6389,268334,우리 아빠는 웃음 소리가 되게 커요,8,여,가족 소개하기
6390,268335,우리 엄마가 세상에서 제일 예뻐요 ,8,여,가족 소개하기
6391,268338,밥 먹고 하래 이거 다 정리해 ,8,여,가정
6392,268344,삼촌은 기타를 잘 쳐요 ,8,여,가족 소개하기
6393,268345,아빠 회사가 명동에 있는데 주말에 놀러간 적이 있어요 ,8,여,가족 소개하기
6394,268347,저는 동생한테 재미있는 동화책을 자주 읽어줘요 ,8,여,가족 소개하기
6395,268349,할아버지는 책을 보실 때 돋보기를 써요 ,8,여,가족 소개하기
6396,268350,저랑 제 동생은 쌍둥이예요 ,8,여,가족 소개하기
6397,268352,제 동생은 제 말을 잘 안 들어요 ,8,여,가족 소개하기
6398,268353,이모 집에 가면 제가 좋아하는 사촌들과 놀 수 있어서 벌써 부터 기대돼요 ,8,여,가족 소개하기
6399,268354,이모는 강아지를 세 마리나 키우는데 엄청 귀여워요 ,8,여,가족 소개하기
6400,268356,삼촌은 내가 말하는 거 다 만들어 줘요 ,8,여,가족 소개하기
6401,268357,나 숙제해야 해 방해하지 마 ,8,여,가정
6402,268359,우리 엄마는 화장 안 해도 예뻐요 ,8,여,가족 소개하기
6403,268365,우리 집에는 이모가 주신 고양이가 두 마리 있어요 ,8,여,가족 소개하기
6404,268367,나도 몰라 엄마한테 물어 봐 ,8,여,가정
6405,268373,나도 보여줘 한번만 해 보자 ,8,여,가정
6406,268374,삼촌은 나이가 서른 살이 넘었는데 결혼은 하지 않았어요 ,8,여,가족 소개하기
6407,268385,일학년 때는 아빠가 아침에 학교갈 때 같이 있어요,8,여,가족 소개하기
6408,268386,저는 동생이 가끔 미울 때가 있어요 ,8,여,가족 소개하기
6409,268388,내 동생은 맨날 귀찮게 (SP:)졸졸 쫓아 다녀,8,여,가족에 대해 말하기
6410,268392,우리 이모는 미국 살아,8,여,가족에 대해 말하기
6411,268996,저는 여동생 두 명 있어요 ,10,여,가족 소개하기
6412,268997,아빠 회사가 명동에 있는데 주말에 놀러간 적이 있어요 ,10,여,가족 소개하기
6413,268998,고모랑 주말 때마다 레고 하는 게 너무 재밌어요 ,10,여,가족 소개하기
6414,269004,저랑 제 동생은 쌍둥이에요 ,10,여,가족 소개하기
6415,269006,삼촌은 기타를 잘 쳐요 ,10,여,가족 소개하기
6416,269008,할머니는 흰머리가 많으셔서 염색을 해요  ,10,여,가족 소개하기
6417,269016,나는 동생이 가끔 미울 때가 있어요 ,10,여,가족 소개하기
6418,269017,삼촌이랑 레고 만드는 게 좋아요 ,10,여,가족 소개하기
6419,269018,이모 집에 가면 제가 좋아하는 사촌들과 놀 수 있어서 벌써부터 기대 돼요 ,10,여,가족 소개하기
6420,269019,엄마는 저한테 항상 양보하라고 하고 동생 편만 들어요 ,10,여,가족 소개하기
6421,269025,우리집은 고양이를 키워요 ,10,여,가족 소개하기
6422,269027,저도 아빠 닮아서 그런지 키가 커요 ,10,여,가족 소개하기
6423,269028,아빠는 주말에 저랑 잘 놀아주세요 ,10,여,가족 소개하기
6424,269032,삼촌 방에 가면 컴퓨터가 큰 게 있어요 ,10,여,가족 소개하기
6425,269034,이모는 중학교 영어 선생님이에요 ,10,여,가족 소개하기
6426,269036,우리 집에는 이모가 주신 고양이 두 마리가 있어요 ,10,여,가족 소개하기
6427,269040,엄마가 티비 봐도 된데 진짜,10,여,가정
6428,269041,고모랑 게임하는 게 재밌어요 ,10,여,가족 소개하기
6429,269042,(NO: 저희는 할머니랑 같이 살아요 ),10,여,가족 소개하기
6430,269045,고모가 열 살때 생일 선물로 제가 제일 갖고 싶어했던 레고를 사주셨어요,10,여,가족 소개하기
6431,269046,우리 할머니는 요리를 잘 해요 ,10,여,가족 소개하기
6432,269053,삼촌이 이번 주말에 숙모가 되실 분과 같이 오신다고 하셨어요 ,10,여,가족 소개하기
6433,269057,할머니네 집 근처에 바다가 있어서 자주 놀러가요 ,10,여,가족 소개하기
6434,269059,내동생은 유치원 다녀요 ,10,여,가족 소개하기
6435,269060,우리 가족은 엄마 아빠 나 세 명이요,10,여,가족 소개하기
6436,269066,저랑 제 동생은 세 살 차이가 나요 ,10,여,가족 소개하기
6437,269068,할아버지랑 문구점 같이 가기로 약속했어요 ,10,여,가족 소개하기
6438,269071,엄마 뱃속에 동생이 있어요 다음 날에 동생이 태어나요 ,10,여,가족 소개하기
6439,269072,조립하기 어려운 레고도 고모가 척척 만들어 주세요 ,10,여,가족 소개하기
6440,269073,엄마가 학교에 데리러 오실 때가 너무 기다려져요 ,10,여,가족 소개하기
6441,269083,삼촌은 내가 말하는 거 다 만들어 줘요 ,10,여,가족 소개하기
6442,269085,삼촌이 오시면 제 방에서 같이 게임해요 ,10,여,가족 소개하기
6443,269086,저는 남동생 한 명 있어요 ,10,여,가족 소개하기
6444,269088,할아버지는 흰머리가 많으시고 눈이 나쁘셔서 안경을 써요 ,10,여,가족 소개하기
6445,269092,우리 가족은 네 명이에요 ,10,여,가족 소개하기
6446,269095,여름 방학 때 울산 이모네 집에 놀러갈 거에요 ,10,여,가족 소개하기
6447,269097,저는 할머니 외할아버지랑 같이 살아요 ,10,여,가족 소개하기
6448,269099,할아버지는 머리가 하얘요 ,10,여,가족 소개하기
6449,269100,우리 집에 강아(SP:지) 두 마리 있어요 ,10,여,가족 소개하기
6450,269103,우리 아빠는 회사원이에요,10,여,가족 소개하기
6451,269106,저희는 말티즈 한 마리를 키워요 ,10,여,가족 소개하기
6452,269109,한 달에 한 번 수원 할머니네 집에 가요 ,10,여,가족 소개하기
6453,269120,할머니는 흰머리가 많아요 ,10,여,가족 소개하기
6454,269124,할머니 집에 놀러갈 때마다 제가 좋아하는 음식을 많이 만들어 주세요 ,10,여,가족 소개하기
6455,269125,저는 동생한테 재미있는 동화책을 자주 읽어줘요 ,10,여,가족 소개하기
6456,269129,저는 엄마도 좋고 아빠도 좋아요 ,10,여,가족 소개하기
6457,269130,엄마는 게임하는 걸 싫어하는데 이모 집에 가면 게임을 실컷 할 수 있어요 ,10,여,가족 소개하기
6458,269131,저는 엄마가 제일 좋아요,10,여,가족 소개하기
6459,269134,우리 아빠는 키가 커요 ,10,여,가족 소개하기
6460,269140,동생이 생기면 잘해 줄 거예요 ,10,여,가족 소개하기
6461,269146,할아버지는 책을 보실 때 돋보기를 써요 ,10,여,가족 소개하기
6462,269148,이모는 저랑 잘 놀아 줘요 ,10,여,가족 소개하기
6463,269149,삼촌은 나이가 서른 살이 넘었는데 결혼 하지 않았어요 ,10,여,가족 소개하기
6464,269155,제 동생은 제 말을 잘 안 들어요 ,10,여,가족 소개하기
6465,269156,제 동생은 제 물건 자꾸 가져가요 ,10,여,가족 소개하기
6466,269159,우리 엄마가 세상에서 제일 예뻐요 ,10,여,가족 소개하기
6467,269165,나 지금 숙제하고 있잖아,10,여,가정
6468,269176,이거 내 거잖아 만지지 마 ,10,여,가정
6469,269179,나도 할래 해보고 싶었어,10,여,가정
6470,269185,너 지금 나 때렸냐 엄마한테 이를 거야 ,10,여,가정
6471,269195,나도 몰라 엄마한테 물어 봐 ,10,여,가정
6472,269207,너 숙제 다했어 게임해도 돼,10,여,가정
6473,269219,우리 삼촌은 베트남에 있어,10,여,가족에 대해 말하기
6474,269232,나 이거 볼 거야 조용히 해 ,10,여,가정
6475,269233,이 책 다 봤어 이제 내가 봐도 돼,10,여,가정
6476,269239,시끄럽게 떠들고 얄미워 ,10,여,가족에 대해 말하기
6477,269243,우리 아빠는 은행에서 일해 ,10,여,가족에 대해 말하기
6478,269244,나도 보여줘 한번만 해 보자 ,10,여,가정
6479,269247,나는 주말에 아빠랑 캐치볼을 해  ,10,여,가족에 대해 말하기
6480,269248,내 동생은 맨날 귀찮게 졸졸 쫓아 다녀,10,여,가족에 대해 말하기
6481,269254,나 숙제해야 해 방해하지 마 ,10,여,가정
6482,269261,엄마가 밥 먹으래 빨리 나와 ,10,여,가정
6483,269262,우리 가족은 네 명이야 ,10,여,가족에 대해 말하기
6484,269267,우리 이모는 미국에 살아,10,여,가족에 대해 말하기
6485,269268,밥 먹고 하래 이거 다 정리해 ,10,여,가정
6486,269277,맛있어 나도 한 입만 ,10,여,가정
6487,269283,맨날 내 말 따라하고 공부하는데 방해해 ,10,여,가족에 대해 말하기
6488,269287,우리 엄마는 선생님이야 ,10,여,가족에 대해 말하기
6489,269292,나는 여동생이 있어,10,여,가족에 대해 말하기
6490,269302,놀이터 갈래 엄마한테 물어봐 ,10,여,가정
6491,269305,우리 할머니는 시골에 사셔  ,10,여,가족에 대해 말하기
6492,269596,할머니 생신은 다음 달이래요 ,8,여,가족 생일
6493,269633,아빠 생일이어서 생일카드 썼어요 ,8,여,가족 생일
6494,269657,이번주 토요일은 아빠 생일이에요 ,8,여,가족 생일
6495,269705,내일 내 동생 생일이에요 ,8,여,가족 생일
6496,269708,내 동생은 겨울에 태어났어요 ,8,여,가족 생일
6497,269712,어제가 우리 아빠 생일이었어요 ,8,여,가족 생일
6498,269728,어제 할머니 생신이셔서 파티했어요 ,8,여,가족 생일
6499,269758,다음 주에 할아버지 생신이래요 ,8,여,가족 생일
6500,269766,이모 생일이어서 케이크 샀어요 ,8,여,가족 생일
6501,269809,오늘은 우리 엄마 생일이에요 ,8,여,가족 생일
6502,269834,엄마 생일에 맛있는 거 먹으러 갈 거래요 ,8,여,가족 생일
6503,269854,이모네 갈 거예요 이모부 생신이래요,8,여,가족 생일
6504,269858,제 생일은 시 월이에요  ,8,여,가족 생일
6505,269860,그저께 할아버지 생신 파티했어요 ,8,여,가족 생일
6506,269945,저는 남동생이 한 명 있어요 ,8,여,가족 소개하기
6507,269947,저는 여동생이 두 명 있어요 ,8,여,가족 소개하기
6508,269973,제 동생은 제 말을 잘 안 들어요 ,8,여,가족 소개하기
6509,269987,고모랑 게임하는 게 재밌어요 ,8,여,가족 소개하기
6510,269989,저랑 제 동생은 세 살 차이가 나요 ,8,여,가족 소개하기
6511,269992,이모는 저랑 잘 놀아 줘요 ,8,여,가족 소개하기
6512,269995,할머니네 집 근처에 바다가 있어서 자주 놀러가요 ,8,여,가족 소개하기
6513,269997,아빠는 주말에 저랑 잘 놀아주세요 ,8,여,가족 소개하기
6514,270001,나는 여동생이 있어,8,여,가족에 대해 말하기
6515,270008,이모는 엄마보다 나이가 많은데 엄마랑 많이 닮았어요,8,여,가족 소개하기
6516,270014,제 동생은 제 물건을 자꾸 가져가요 ,8,여,가족 소개하기
6517,270016,나도 할래 나도 해보고 싶어,8,여,가정
6518,270032,일학년 때(SP:는 )아빠(SP:가) 아침에 학교갈 때 같이 갔어요,8,여,가족 소개하기
6519,270035,우리 할머니는 요리를 잘 하세요 ,8,여,가족 소개하기
6520,270038,우리 엄마는 선생님이야 ,8,여,가족에 대해 말하기
6521,270040,여름 방학 때 울산 이모집에 놀러갈 거예요 ,8,여,가족 소개하기
6522,270043,할아버지는 책을 보실 때 돋보기를 써요 ,8,여,가족 소개하기
6523,270044,내 동생은 맨날 귀찮게 졸졸 쫓아 다녀,8,여,가족에 대해 말하기
6524,270048,삼촌이랑 레고 만드는 게 좋아요 ,8,여,가족 소개하기
6525,270049,고모네 집은 우리 집이랑 가까워서 자주 놀러가요 ,8,여,가족 소개하기
6526,270050,엄마가 티비 봐도 된데 진짜,8,여,가정
6527,270058,쌍둥이라서 그런지 둘이 정말 똑같이 생겼어요,8,여,가족 소개하기
6528,270062,엄마랑 삼촌은 남매 사이래요 ,8,여,가족 소개하기
6529,270069,고모가 열 살 생일 선물로 제가 제일 갖고 싶었던 레고를 사주셨어요,8,여,가족 소개하기
6530,270074,저는 할머니 외할아버지랑 같이 살아요 ,8,여,가족 소개하기
6531,270076,할아버지랑 문구점 같이 가기로 약속했어요 ,8,여,가족 소개하기
6532,270078,삼촌은 기타를 잘 쳐요 ,8,여,가족 소개하기
6533,270079,나 이거 볼 거야 조용히 해 ,8,여,가정
6534,270081,삼촌은 나이가 서른 살이 넘었는데 (SP:교) 결혼은 하지 않았어요 ,8,여,가족 소개하기
6535,270091,(SP:) 할머니가 이 모자 뜨개질로 만드신 거예요 ,8,여,가족 소개하기
6536,270094,할머니는 흰머리가 많으셔서 염색을 해요  ,8,여,가족 소개하기
6537,270098,나도 몰라 엄마한테 물어 봐 ,8,여,가정
6538,270100,할머니는 아직도 저를 (SP:)기라고 불러요,8,여,가족 소개하기
6539,270101,할머니 댁에 가면 (SP:)찐는 걸 많이 먹을 수 있어서 좋아요,8,여,가족 소개하기
6540,270103,엄마는 저한테 항상 양보하라고 하고 동생 편만 들어요 ,8,여,가족 소개하기
6541,270108,동생이 생기면 잘해 줄 거예요 ,8,여,가족 소개하기
6542,270109,할아버지 댁은 바닷가라서 여름에 가면 물놀이를 하고 놀아요,8,여,가족 소개하기
6543,270110,고모네 집에 가면 사촌 동생이랑 같이 놀고 재밌어요,8,여,가족 소개하기
